Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.90%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1768498559,20,,Aggregated,10.3,5.2,31,32,34,35,44,64,69,76,100,100,100,315,156,31,34.49867111,26.8464,102.0843,84.26666667
,,,,,,,,,,,,,,,,,,,,,,,
1768498560,20,,Aggregated,10.1,5.1,31,32,34,35,43,64,69,76,100,100,100,323,163,31,34.40712446,26.8464,102.0843,85.71517028
,,,,,,,,,,,,,,,,,,,,,,,
1768498561,20,,Aggregated,10.1,5.1,31,32,34,35,42,64,69,76,100,100,100,335,168,31,34.2796003,26.8464,102.0843,85.22985075
,,,,,,,,,,,,,,,,,,,,,,,
1768498562,20,,Aggregated,10,5.2,31,32,34,35,42,64,69,76,100,100,100,342,172,31,34.2939693,26.8464,102.0843,85.4502924
,,,,,,,,,,,,,,,,,,,,,,,
1768498563,20,,Aggregated,9.7,5,31,32,34,35,43,64,69,76,100,100,100,351,175,31,34.36605328,26.8464,102.0843,84.78062678
,,,,,,,,,,,,,,,,,,,,,,,
1768498564,20,,Aggregated,9.9,5.1,31,32,34,35,42,63,69,76,100,100,100,366,185,31,34.22306175,26.8464,102.0843,85.84153005
,,,,,,,,,,,,,,,,,,,,,,,
1768498565,20,,Aggregated,9.3,4.7,31,32,34,35,43,64,69,76,100,100,100,372,187,31,34.31899543,26.8464,102.0843,85.41397849
,,,,,,,,,,,,,,,,,,,,,,,
1768498566,20,,Aggregated,9.9,5.3,31,32,34,35,43,63,69,76,100,100,100,384,193,31,34.27568021,26.8464,102.0843,85.40104167
,,,,,,,,,,,,,,,,,,,,,,,
1768498567,20,,Aggregated,9.6,4.8,31,32,34,35,43,63,69,76,100,100,100,392,197,31,34.23229668,26.8464,102.0843,85.39285714
,,,,,,,,,,,,,,,,,,,,,,,
1768498568,20,,Aggregated,9.6,4.8,31,32,34,35,42,63,67,75,100,100,100,401,200,31,34.13788379,26.8464,102.0843,84.80798005
,,,,,,,,,,,,,,,,,,,,,,,
1768498569,20,,Aggregated,9.6,4.9,31,32,34,35,41,63,67,75,100,100,100,412,207,31,34.04678325,26.8464,102.0843,85.37378641
,,,,,,,,,,,,,,,,,,,,,,,
