Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.90%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1768500470,20,,Aggregated,9.9,0,8,10,12,14,19,24,37,52,90,130,130,1643,0,8,10.66953001,2.801999999,128.9594,8
,,,,,,,,,,,,,,,,,,,,,,,
1768500471,20,,Aggregated,10.1,0,8,11,13,14,19,25,36,52,90,130,130,1657,0,8,10.72038105,2.801999999,128.9594,8
,,,,,,,,,,,,,,,,,,,,,,,
1768500472,20,,Aggregated,10,0,8,11,13,14,19,24,36,52,90,130,130,1668,0,8,10.73723831,2.801999999,128.9594,8
,,,,,,,,,,,,,,,,,,,,,,,
1768500473,20,,Aggregated,9.9,0,8,11,13,14,19,24,36,52,90,130,130,1675,0,8,10.73920376,2.801999999,128.9594,8
,,,,,,,,,,,,,,,,,,,,,,,
1768500474,20,,Aggregated,10.3,0,8,11,13,14,19,25,36,52,90,130,130,1685,0,8,10.77308516,2.801999999,128.9594,8
,,,,,,,,,,,,,,,,,,,,,,,
1768500475,20,,Aggregated,10.4,0,8,11,13,14,19,25,36,52,90,130,130,1694,0,8,10.81067515,2.801999999,128.9594,8
,,,,,,,,,,,,,,,,,,,,,,,
1768500476,20,,Aggregated,10.2,0,8,11,13,14,19,25,36,50,90,130,130,1705,0,8,10.81772698,2.801999999,128.9594,8
,,,,,,,,,,,,,,,,,,,,,,,
1768500477,20,,Aggregated,10.1,0,8,11,13,14,19,25,36,50,90,130,130,1716,0,8,10.81574353,2.801999999,128.9594,8
,,,,,,,,,,,,,,,,,,,,,,,
1768500478,20,,Aggregated,10.1,0,8,11,13,14,19,25,36,50,90,130,130,1727,0,8,10.82188987,2.801999999,128.9594,8
,,,,,,,,,,,,,,,,,,,,,,,
1768500479,20,,Aggregated,10.1,0,8,11,13,14,19,25,36,50,90,130,130,1736,0,8,10.80779378,2.801999999,128.9594,8
